update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
2,0,7,0.297,36.01,30.0,2.0,0.0,1.0,10.0,50.0
2,0,8,0.229,33.62,30.0,0.0,0.0,1.0,10.0,50.0
2,0,9,0.233,31.54,30.0,0.0,0.0,1.0,10.0,50.0
2,0,10,0.233,50.75,30.0,0.21,0.0,1.0,10.0,50.0
2,0,11,0.238,27.95,30.0,0.0,0.0,1.0,10.0,50.0
2,0,12,0.258,26.69,30.0,0.49,0.0,1.0,10.0,50.0
2,0,13,0.31,15.0,30.0,0.0,0.0,1.0,10.0,50.0
2,0,14,0.31,15.0,30.0,0.0,0.0,1.0,10.0,50.0
2,1,0,0.166,60.0,58.05,0.48,-13.6,1.0,1.26,50.0
2,1,1,0.225,60.0,30.0,0.0,-13.19,1.0,0.1,50.0
2,1,2,0.28,60.0,30.0,0.0,-11.09,10.0,0.1,50.0
2,1,3,0.236,60.0,30.0,0.23,0.0,9.11,0.1,50.0
2,1,4,0.225,60.0,30.0,0.0,0.0,9.09,0.1,50.0
2,1,5,0.23,60.0,30.0,0.14,0.0,10.0,0.1,50.0
2,1,6,0.227,60.0,31.08,0.16,0.0,10.0,0.1,50.0
2,1,7,0.204,60.0,33.77,0.14,0.0,10.0,0.1,50.0
2,1,8,0.236,60.0,30.0,0.2,0.0,10.0,0.1,50.0
2,1,9,0.29,15.0,46.63,0.35,-3.26,10.0,0.1,50.0
2,1,10,0.346,15.0,47.51,1.43,-6.55,10.0,0.1,50.0
2,1,11,0.346,15.0,34.74,1.16,-15.0,10.0,3.88,50.0
2,1,12,0.341,15.0,60.0,2.0,-15.0,10.0,8.77,50.0
2,1,13,0.34,15.0,48.34,2.0,-15.0,10.0,10.0,50.0
2,1,14,0.34,15.0,50.37,2.0,-15.0,10.0,10.0,50.0
2,2,0,0.224,29.87,33.31,0.52,-1.14,1.0,0.1,71.12
2,2,1,0.277,26.95,30.0,1.21,-2.03,1.0,2.83,300.0
2,2,2,0.247,47.23,30.0,0.49,-6.2,1.46,10.0,161.4
2,2,3,0.322,15.0,30.0,0.47,-6.12,1.0,4.48,131.37
2,2,4,0.349,15.0,32.73,1.77,-8.22,3.03,1.72,86.1
2,2,5,0.328,15.0,37.97,2.0,-15.0,1.0,4.25,50.0
2,2,6,0.337,15.0,60.0,1.99,-15.0,6.12,9.78,50.0
2,2,7,0.339,15.0,60.0,1.87,-15.0,10.0,5.27,50.0
2,2,8,0.333,15.0,57.63,1.69,-15.0,10.0,6.43,50.0
2,2,9,0.327,15.86,60.0,1.92,-15.0,8.02,10.0,50.0
2,2,10,0.34,15.0,60.0,2.0,-15.0,5.29,10.0,50.0
2,2,11,0.322,15.0,60.0,1.71,-15.0,3.44,10.0,50.0
2,2,12,0.268,15.0,60.0,0.0,-15.0,10.0,10.0,50.0
2,2,13,0.291,15.0,60.0,0.35,-15.0,10.0,10.0,50.0
2,2,14,0.268,15.0,60.0,0.0,-15.0,10.0,10.0,50.0
2,3,0,0.21,51.03,50.09,1.21,0.0,10.0,4.77,88.79
2,3,1,0.255,41.6,42.88,2.0,0.0,10.0,4.88,50.0
2,3,2,0.263,37.4,39.31,2.0,-1.43,10.0,10.0,50.0
