update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
2,1,12,0.221,59.17,60.0,1.85,-10.23,10.0,8.65,50.0
2,1,13,0.223,50.5,60.0,1.74,-11.7,10.0,10.0,50.0
2,1,14,0.218,53.68,60.0,1.5,-14.58,10.0,10.0,50.0
2,2,0,0.176,29.91,33.32,0.52,-1.12,1.0,0.1,71.22
2,2,1,0.214,27.2,30.0,1.28,-2.82,1.58,2.93,300.0
2,2,2,0.195,44.01,30.0,0.57,-9.05,1.61,10.0,254.1
2,2,3,0.237,15.0,30.0,0.62,-9.25,1.0,3.55,214.14
2,2,4,0.294,15.0,30.0,2.0,-11.42,3.19,0.1,179.41
2,2,5,0.269,15.0,31.24,2.0,-15.0,1.0,1.58,50.0
2,2,6,0.285,15.0,54.27,2.0,-15.0,6.01,6.49,50.0
2,2,7,0.301,15.0,54.85,2.0,-15.0,10.0,1.82,50.0
2,2,8,0.296,15.0,53.91,1.71,-15.0,10.0,3.05,50.0
2,2,9,0.279,15.0,60.0,1.87,-15.0,8.16,10.0,50.0
2,2,10,0.28,15.0,60.0,2.0,-15.0,5.62,10.0,50.0
2,2,11,0.269,15.0,60.0,1.57,-15.0,4.05,10.0,50.0
2,2,12,0.228,15.0,60.0,0.0,-15.0,10.0,10.0,50.0
2,2,13,0.228,15.0,60.0,0.0,-15.0,10.0,10.0,50.0
2,2,14,0.228,15.0,60.0,0.0,-15.0,10.0,10.0,50.0
2,3,0,0.185,51.1,50.09,1.21,0.0,10.0,4.76,88.89
2,3,1,0.205,44.41,45.17,2.0,0.0,10.0,5.05,50.0
2,3,2,0.216,40.73,45.84,2.0,-1.92,10.0,10.0,50.0
2,3,3,0.206,50.22,60.0,2.0,0.0,10.0,10.0,50.0
2,3,4,0.251,15.0,60.0,2.0,0.0,10.0,9.02,50.0
2,3,5,0.206,28.0,60.0,2.0,0.0,10.0,9.7,50.0
2,3,6,0.264,15.0,53.61,2.0,-3.58,10.0,10.0,84.83
2,3,7,0.231,26.68,56.95,2.0,-11.72,10.0,10.0,243.92
2,3,8,0.216,31.81,38.59,2.0,-0.9,10.0,10.0,193.18
2,3,9,0.228,19.68,45.04,2.0,0.0,10.0,10.0,140.19
2,3,10,0.214,41.26,42.24,2.0,-1.5,10.0,10.0,299.66
