score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.2727,17.07,38.21,0.55,-5.96,4.56,4.59,210.09,27.98,56.59,0.07,-6.64,6.15,8.19,116.78,22.53,58.5,0.06,-1.53,4.48,6.52,204.29,56.97,45.74,0.03,-5.94,6.73,8.45,73.42
0.2768,24.42,40.14,1.03,-7.67,7.7,5.32,163.19,44.24,55.34,0.43,-2.24,2.19,0.55,84.17,59.65,35.73,0.82,-2.0,3.96,8.72,97.26,36.56,51.5,1.56,-1.06,3.14,7.34,64.55
0.3847,41.26,38.09,1.76,-2.01,3.59,4.48,161.61,30.62,35.6,0.5,-12.08,9.59,2.15,90.78,25.79,36.94,0.35,-6.01,1.25,7.3,280.67,36.65,34.09,0.14,-6.32,4.97,7.47,273.16
0.3079,37.24,54.51,1.37,-5.53,7.17,5.46,117.03,47.84,47.29,1.77,-9.63,4.29,9.01,80.82,49.17,37.04,0.68,-12.91,9.81,7.16,144.51,49.83,50.41,1.64,-13.37,8.67,7.55,264.63
0.3376,26.18,50.75,1.32,-4.2,7.77,8.99,119.7,30.11,40.79,0.83,-13.75,4.73,3.96,149.14,55.47,50.53,1.28,-13.14,4.93,9.37,111.84,42.66,53.83,0.31,-3.49,5.33,7.92,253.56
0.3166,53.14,47.18,1.33,-0.42,9.87,0.13,298.86,48.94,42.01,1.06,-11.72,3.88,4.58,207.69,50.17,35.01,1.44,-11.43,8.88,8.13,115.96,31.98,35.23,1.17,-2.67,4.03,9.09,182.05
0.3103,51.69,32.19,0.71,-9.57,9.67,8.99,268.3,44.76,52.45,0.32,-6.49,3.71,8.68,79.98,18.24,48.57,1.95,-5.83,1.9,6.03,264.58,38.36,48.2,0.58,-14.83,2.01,4.58,57.03
0.4095,20.26,54.66,0.78,-14.0,3.69,5.32,168.3,15.56,36.34,0.91,-13.26,5.63,3.56,200.77,50.12,41.86,1.83,-11.38,4.98,8.55,105.87,15.54,38.73,0.86,-6.81,4.08,2.66,168.25
0.3362,27.75,52.19,1.79,-10.34,1.66,4.2,104.07,42.96,35.16,1.25,-10.44,4.99,8.47,206.09,33.9,32.81,1.19,-5.18,1.43,4.44,89.87,44.55,35.87,0.25,-4.88,5.06,4.44,191.47
0.3474,39.11,48.61,0.37,-13.61,5.63,8.42,91.75,25.31,36.73,1.01,-12.56,1.78,2.46,81.94,50.7,32.93,1.45,-4.86,1.33,3.95,197.61,42.14,34.86,1.8,-1.13,8.06,5.39,191.94
0.3984,56.28,45.0,1.26,-5.63,8.49,0.98,209.5,15.95,30.2,1.42,-3.61,6.03,4.87,56.15,42.3,35.18,0.94,-8.96,2.89,1.53,158.08,16.25,55.77,1.71,-1.45,9.3,6.3,103.13
0.277,15.57,45.09,0.17,-9.58,1.25,4.32,187.35,57.09,57.31,1.07,-10.3,8.83,6.65,257.52,55.49,46.47,0.08,-6.02,2.3,5.51,103.97,52.1,57.87,0.47,-9.72,1.24,1.01,294.42
0.2947,40.89,42.16,0.92,-11.26,4.43,1.25,133.57,46.4,56.98,0.69,-3.24,3.74,2.37,99.73,23.43,45.35,0.17,-10.1,9.25,9.0,246.06,33.9,50.63,1.41,-13.19,5.55,5.12,199.92
0.3545,47.99,52.87,0.26,-1.3,7.93,3.98,69.73,17.78,49.67,1.27,-13.39,3.28,4.04,141.75,19.51,57.25,1.09,-3.65,1.55,3.97,125.64,43.23,38.78,1.6,-7.95,1.64,4.78,205.21
0.3927,48.78,36.59,0.75,-14.96,6.73,0.32,90.46,20.05,53.36,1.33,-12.35,2.81,9.98,205.09,31.72,32.66,0.78,-0.37,7.68,3.98,71.6,18.31,58.16,0.63,-12.79,8.03,4.33,161.63
0.2929,37.93,45.73,1.76,-1.01,1.57,6.46,273.14,58.07,44.0,0.13,-2.2,9.25,0.42,246.5,21.82,45.94,0.86,-6.59,8.08,5.56,258.79,29.77,30.69,1.09,-0.3,3.79,7.92,66.21
0.3379,19.12,41.92,0.1,-4.49,2.71,2.08,271.09,19.49,54.42,0.61,-0.4,2.41,2.21,118.52,48.02,35.08,0.51,-14.96,5.02,0.69,244.52,23.53,46.97,0.96,-9.76,4.98,3.21,112.48
0.2942,59.37,55.41,1.54,-5.47,6.75,8.86,238.4,53.59,44.62,1.5,-13.92,5.47,4.03,290.96,34.98,40.19,0.77,-14.46,1.77,1.78,258.27,41.75,54.78,0.08,-12.63,2.1,4.93,231.74
0.4303,17.91,37.13,1.78,-12.35,6.03,1.59,145.86,49.49,31.73,1.41,-6.26,9.89,8.83,160.48,22.78,39.48,1.4,-8.19,6.9,3.45,58.16,51.18,36.43,1.51,-12.62,2.79,7.15,208.4
0.3142,40.98,47.94,1.09,-10.14,8.21,1.05,118.84,30.55,41.96,1.23,-5.29,5.0,8.11,162.53,57.53,34.91,1.27,-9.94,1.86,6.66,275.14,37.94,40.29,1.13,-10.02,2.53,3.54,204.52
0.2349,58.03,39.06,0.63,-3.94,5.13,7.52,52.85,27.49,58.45,0.12,-3.55,8.36,7.87,195.93,36.38,58.45,0.1,-2.34,7.41,4.91,245.22,25.47,33.95,0.5,-3.2,3.03,3.23,114.26
0.3008,46.17,53.68,0.73,-11.85,4.47,7.43,244.35,24.58,51.02,1.02,-1.34,1.52,6.69,250.56,38.19,31.09,0.39,-7.02,6.52,9.15,293.23,51.51,44.15,1.2,-1.21,6.01,2.72,182.31
0.3322,29.46,50.06,1.19,-5.25,9.53,2.74,256.4,19.36,42.84,0.77,-5.06,4.43,8.43,64.77,39.54,55.24,1.62,-3.41,4.51,0.42,93.92,58.94,40.68,1.32,-12.95,9.35,1.59,107.42
0.3045,59.78,50.19,0.28,-0.92,7.75,5.19,83.44,54.2,45.05,1.46,-8.81,4.34,3.84,183.51,45.83,43.06,1.59,-13.75,5.69,3.27,95.88,32.32,53.2,1.82,-14.15,6.05,4.65,187.19
0.3252,43.22,30.22,0.81,-7.35,6.9,0.94,109.02,22.29,58.23,0.18,-7.77,3.61,5.29,119.89,49.96,42.21,0.56,-7.21,3.24,0.58,200.7,50.04,32.14,0.41,-2.86,7.95,0.23,239.81
0.3269,48.35,53.65,0.18,-13.82,4.88,4.32,199.63,19.62,34.27,0.82,-0.16,9.65,7.54,87.26,53.02,54.29,0.33,-13.23,1.13,7.63,93.52,29.84,30.94,0.6,-10.27,7.4,4.82,124.86
0.3963,58.67,32.6,0.46,-0.21,2.46,6.22,233.16,34.61,30.39,2.0,-8.88,5.07,0.44,95.82,39.7,55.47,1.69,-2.68,3.4,6.49,190.09,29.72,52.3,0.92,-10.77,1.43,1.49,232.2
0.3053,34.23,30.06,1.14,-4.2,5.65,4.89,107.33,42.73,57.94,1.29,-4.78,1.92,9.19,118.2,59.2,56.66,1.42,-13.21,8.28,7.48,68.63,44.59,34.73,0.93,-6.3,5.61,9.79,237.1
0.3465,34.4,52.68,0.59,-14.68,5.17,8.77,103.03,58.64,59.5,1.46,-14.94,3.37,4.74,234.71,22.32,48.13,0.25,-13.21,5.11,8.3,56.04,15.27,36.81,0.75,-12.29,6.35,6.6,114.22
0.3823,52.4,47.31,0.85,-5.85,7.8,2.16,272.91,21.69,50.69,1.24,-12.64,7.47,0.94,169.06,41.38,32.11,1.21,-4.46,8.0,5.24,294.8,28.43,50.46,0.91,-12.78,2.82,4.75,290.55
0.3393,28.72,33.52,1.54,-11.93,1.36,3.47,216.03,39.96,34.36,1.27,-6.43,6.93,4.35,181.11,33.65,43.04,0.64,-0.72,1.22,9.76,251.72,50.14,38.12,0.67,-11.89,5.44,5.07,129.26
0.3225,40.44,33.3,0.27,-0.52,2.98,8.29,283.44,23.71,59.79,0.19,-14.11,9.94,2.68,238.95,51.2,38.63,0.22,-9.93,3.77,1.46,237.41,42.43,31.79,0.4,-8.76,7.65,7.57,65.98
0.3176,35.69,57.52,0.79,-7.77,3.04,1.61,219.47,39.17,47.94,1.17,-5.07,6.74,0.23,53.03,50.25,56.27,1.66,-8.75,2.06,5.54,201.39,20.08,43.44,1.99,-10.8,1.57,8.6,94.61
0.4544,52.12,34.31,0.94,-14.71,9.7,0.73,272.33,54.33,30.31,0.84,-7.08,8.69,5.7,218.94,20.99,35.47,1.63,-14.42,9.73,9.0,145.54,19.94,32.07,1.35,-4.4,2.75,5.51,116.82
0.3683,53.39,30.46,1.92,-11.59,9.61,3.52,54.43,17.89,55.45,0.0,-9.02,7.87,1.58,218.0,27.14,58.37,1.78,-8.17,9.64,8.43,112.34,35.15,57.6,0.81,-2.81,4.63,5.77,256.58
0.3699,57.76,31.4,1.34,-6.87,9.93,7.18,53.31,24.47,49.48,0.81,-10.65,9.04,1.52,190.71,52.2,38.69,1.11,-2.26,2.74,5.19,196.99,30.98,39.97,1.19,-13.35,7.67,4.92,158.4
0.2888,32.34,59.07,0.7,-1.47,9.48,1.01,200.07,47.32,44.22,1.02,-2.9,3.56,7.72,213.65,35.16,35.05,0.06,-13.4,5.9,7.64,258.96,35.19,31.67,0.91,-13.18,3.33,0.45,113.11
0.2648,40.67,31.94,0.67,-5.96,1.34,4.57,236.63,55.71,54.73,1.07,-6.39,8.21,7.65,297.48,33.87,43.58,0.22,-4.69,3.49,6.92,82.01,32.61,57.78,0.58,-12.77,9.36,3.84,267.06
0.286,47.32,33.65,0.93,-0.59,6.69,4.88,230.79,25.83,40.55,0.1,-8.83,1.78,1.29,102.24,54.56,56.71,0.86,-0.57,7.23,3.71,175.61,25.75,44.6,1.63,-3.27,6.75,1.68,61.16
0.3136,52.24,51.42,0.94,-11.62,6.94,7.66,148.0,29.49,59.04,0.79,-6.67,3.73,5.84,127.32,33.64,36.51,1.03,-6.09,4.32,4.29,205.1,17.13,43.28,1.46,-8.11,7.27,7.94,54.16
0.3715,18.76,51.91,0.55,-4.3,5.9,7.93,235.87,55.71,30.42,1.19,-11.03,7.0,2.85,205.11,39.2,49.71,0.86,-8.22,7.43,1.88,224.7,26.5,45.09,0.96,-2.53,8.97,3.35,297.16
0.2735,48.01,32.69,0.31,-6.82,8.52,6.08,165.96,34.38,48.92,1.2,-6.95,5.14,5.0,251.05,37.29,56.98,0.72,-7.55,8.33,2.65,111.4,40.45,45.36,0.36,-7.16,8.85,5.79,190.44
0.3866,18.92,40.48,0.97,-7.03,3.02,8.17,129.33,17.21,58.46,1.9,-11.21,6.25,3.57,196.52,19.95,50.55,1.87,-4.34,3.96,1.24,70.71,58.33,35.26,0.97,-1.46,7.9,9.47,90.91
0.2982,29.9,34.36,1.96,-8.34,2.81,7.8,78.09,58.62,48.02,0.71,-12.68,9.19,9.62,143.65,43.54,49.45,0.14,-0.45,3.54,3.18,247.75,37.29,52.04,1.78,-7.7,6.54,6.61,214.56
0.3491,33.14,35.97,1.61,-5.87,1.81,5.98,191.89,49.91,40.53,1.9,-5.25,3.47,3.49,132.63,33.16,36.21,0.59,-9.59,6.41,0.2,117.39,33.33,33.34,0.6,-9.71,8.14,6.07,203.84
0.3372,55.03,55.8,1.92,-10.45,6.17,3.45,261.19,15.45,55.0,0.97,-8.28,5.55,3.97,231.31,55.76,53.11,0.8,-0.61,2.73,9.24,237.24,45.48,52.6,1.06,-11.4,4.76,6.38,230.32
0.2972,57.14,55.64,1.1,-13.96,2.56,9.24,173.65,20.81,39.74,0.14,-4.48,5.07,3.61,244.65,56.93,47.11,0.29,-9.22,9.75,7.66,284.24,18.67,48.35,0.6,-8.56,8.26,7.67,59.52
0.3991,49.35,35.8,1.55,-6.3,8.15,4.5,172.45,19.37,41.92,1.12,-12.34,3.03,0.11,167.79,17.03,40.0,1.03,-12.0,6.19,9.32,263.9,53.77,36.45,0.4,-12.46,1.72,9.72,91.28
0.3269,45.31,54.63,0.86,-9.2,1.91,5.88,298.85,21.84,34.09,1.89,-6.33,2.85,7.99,206.38,45.61,55.12,0.3,-5.76,2.35,3.53,116.88,27.15,47.27,0.83,-10.77,6.54,8.51,264.23
0.313,27.54,45.25,0.1,-3.75,7.68,6.54,144.55,34.01,51.53,0.15,-13.88,8.11,7.39,193.03,43.08,37.17,1.88,-3.85,3.82,8.76,87.66,15.38,43.59,0.85,-8.75,8.41,1.36,203.63
0.3298,30.92,45.16,0.52,-3.83,9.34,2.8,123.3,18.32,56.1,1.35,-4.25,1.71,3.76,56.83,20.38,55.92,1.01,-13.18,2.77,3.74,202.25,38.13,50.28,1.69,-10.73,3.17,6.55,252.89
0.2618,59.29,41.13,1.79,-5.63,5.32,5.14,52.33,49.92,51.05,1.12,-7.96,9.81,9.39,253.35,56.07,46.17,0.13,-5.9,4.8,3.87,182.32,56.06,36.21,1.18,-10.63,9.05,4.22,248.13
0.3068,54.93,36.45,0.59,-11.88,2.48,5.51,113.24,42.92,45.78,1.09,-1.78,5.54,8.86,182.19,21.07,59.55,1.38,-13.69,1.83,3.43,283.52,27.77,58.4,1.06,-4.95,1.58,8.73,273.18
0.324,41.38,43.33,0.26,-13.39,5.2,4.82,282.34,15.95,59.7,0.69,-5.66,1.51,9.59,63.51,53.37,39.83,1.86,-3.73,1.99,1.41,287.2,54.05,35.4,1.39,-7.34,4.34,2.66,190.94
0.3312,16.03,50.45,0.98,-3.73,5.14,3.32,129.38,18.55,31.38,0.08,-9.28,9.11,9.69,135.14,40.86,55.27,0.01,-11.03,3.49,6.86,246.62,34.03,53.59,0.59,-6.89,2.89,0.78,172.06
0.3568,30.1,57.76,0.91,-11.37,4.28,4.13,59.66,31.35,38.41,0.8,-8.25,4.54,7.37,63.86,16.14,48.43,1.09,-14.25,6.84,7.72,111.96,19.64,59.26,0.24,-6.64,9.31,7.37,178.03
0.3018,22.32,31.54,0.14,-8.24,7.33,3.55,186.28,34.24,45.9,1.17,-4.32,2.41,1.99,74.19,48.14,49.92,1.11,-7.74,1.89,1.04,53.45,34.99,45.51,0.02,-13.05,3.17,0.35,172.34
0.3341,27.43,39.63,1.27,-13.3,9.95,7.64,229.75,20.36,45.77,1.09,-2.08,8.81,2.97,290.41,37.74,44.71,1.31,-9.9,1.52,6.59,179.89,32.54,56.82,0.06,-2.74,2.19,5.27,166.59
0.2914,57.73,59.6,1.92,-14.57,1.08,2.36,147.33,43.18,31.81,1.17,-4.59,2.44,4.93,255.1,55.75,51.68,0.2,-9.23,3.58,8.2,239.39,41.95,44.15,1.18,-14.67,4.72,6.37,217.52
0.3028,47.52,58.83,1.58,-12.1,7.37,5.73,259.66,40.49,51.6,1.54,-2.54,2.53,3.61,283.14,50.81,54.48,1.86,-13.75,9.24,4.22,83.62,55.51,55.91,0.56,-9.96,1.35,8.71,164.6
0.2587,33.55,56.65,0.6,-1.8,4.03,8.2,103.57,58.28,50.37,1.26,-11.14,2.21,3.93,296.0,56.61,48.27,1.73,-3.74,8.71,3.79,74.21,41.71,33.45,0.11,-3.79,3.2,9.3,86.92
0.2952,41.66,52.62,1.53,-1.47,9.95,7.1,125.41,26.69,56.74,1.82,-3.98,4.84,5.45,284.66,46.06,59.95,1.82,-0.24,4.35,5.77,156.12,23.39,56.46,0.88,-3.42,9.34,6.43,190.24
0.3738,38.16,38.73,1.91,-11.54,3.97,9.84,294.42,52.81,35.96,0.41,-13.79,2.89,0.98,79.84,18.21,44.37,0.45,-3.3,1.45,4.09,164.66,36.76,46.18,0.78,-3.89,6.04,3.0,201.37
0.2973,55.78,49.92,1.85,-9.86,5.06,5.69,293.74,20.76,51.3,0.1,-8.84,5.08,5.34,137.58,58.48,51.59,1.67,-8.36,7.36,1.24,234.84,44.25,44.49,0.48,-7.69,8.24,2.34,102.41
0.3328,28.09,52.73,1.44,-6.16,3.57,3.75,103.95,35.97,48.98,0.23,-9.42,2.94,5.28,167.61,22.61,30.34,1.9,-6.23,9.54,7.97,139.78,35.06,51.52,1.99,-9.85,4.94,6.35,92.91
0.264,47.2,40.13,0.61,-6.85,7.78,9.11,263.83,23.63,58.9,0.09,-5.34,8.53,1.8,222.39,57.28,51.1,0.44,-8.31,6.96,4.3,203.96,27.09,55.41,1.46,-7.66,5.42,6.68,246.93
0.3585,48.37,42.57,1.66,-14.31,8.11,6.34,191.33,23.42,45.9,0.77,-14.01,2.0,3.55,290.21,18.3,30.27,0.02,-7.34,5.55,1.95,178.19,51.73,45.08,1.26,-0.74,5.05,3.44,165.22
0.2907,51.96,56.34,0.84,-12.61,2.92,7.64,117.26,35.15,41.01,0.83,-4.1,5.43,1.18,227.23,31.65,32.42,1.57,-1.41,5.2,6.96,243.33,52.99,47.19,1.54,-11.38,2.12,9.15,125.1
0.2927,29.38,56.61,0.42,-12.1,5.75,4.3,199.37,43.86,47.33,1.53,-2.68,3.88,6.77,145.93,41.22,47.69,0.79,-14.16,2.42,0.2,265.21,34.84,57.7,1.24,-7.83,9.09,8.33,193.5
0.3018,18.34,41.76,0.98,-3.29,7.28,6.71,288.66,35.75,52.8,0.17,-5.28,9.26,0.84,211.46,26.68,57.52,1.48,-11.67,6.05,7.27,195.37,24.06,55.61,0.15,-0.68,8.63,9.4,196.05
0.3602,30.31,32.08,1.46,-6.13,1.21,7.94,177.02,18.7,58.09,1.71,-2.68,6.46,8.14,168.51,44.42,30.62,0.66,-6.71,7.45,8.13,160.1,45.87,45.92,1.71,-4.97,9.27,0.32,86.58
0.2933,41.14,44.59,1.93,-11.66,6.06,4.3,278.97,28.52,52.31,1.2,-6.57,3.94,4.45,126.25,53.96,51.74,0.21,-13.47,3.04,7.11,228.03,37.96,44.0,0.35,-8.94,3.27,5.96,241.79
0.326,29.19,49.89,1.91,-7.63,5.7,7.58,127.02,43.33,45.12,1.11,-12.43,8.0,7.45,69.05,54.65,52.22,0.34,-11.89,5.76,6.86,195.36,19.47,57.27,1.0,-8.07,7.81,7.9,239.03
0.2811,38.8,54.86,0.63,-7.13,3.53,3.34,295.38,50.1,52.86,1.45,-4.47,5.59,9.45,175.69,36.24,31.09,1.92,-1.68,7.87,0.74,289.95,37.95,45.77,1.15,-11.58,1.91,9.88,70.38
0.3447,21.79,36.95,1.75,-6.71,6.58,5.92,232.87,36.15,33.7,0.46,-5.2,2.72,0.71,264.22,42.27,42.21,0.68,-7.84,4.34,2.12,81.78,37.62,36.51,1.62,-3.41,7.5,4.83,210.3
0.2999,27.03,46.48,1.24,-0.65,2.08,3.6,65.25,30.48,41.0,1.66,-2.7,6.32,0.83,70.11,47.08,56.19,0.89,-4.27,3.86,4.75,201.45,24.26,59.23,0.74,-7.52,8.71,2.1,269.43
0.3581,17.4,34.98,0.34,-3.12,2.09,7.36,109.83,41.58,55.01,1.96,-8.54,3.81,1.18,156.4,29.4,53.09,1.55,-7.17,3.43,8.89,54.51,15.16,45.52,1.79,-5.15,4.27,5.95,105.99
0.2905,27.22,56.21,0.13,-5.39,3.62,3.94,67.25,56.38,50.29,0.87,-8.5,8.24,9.02,295.21,15.58,34.57,0.82,-3.03,1.79,2.6,142.58,52.28,51.99,0.59,-10.67,1.89,0.15,169.77
0.3279,51.85,34.29,1.45,-7.05,1.32,1.41,67.8,25.19,49.84,1.86,-5.97,7.44,3.7,74.19,52.29,39.05,0.69,-3.68,8.48,4.09,198.3,57.83,47.16,0.7,-0.05,3.82,5.17,260.62
0.2986,23.85,36.81,1.56,-1.45,3.95,5.74,52.66,35.27,38.69,1.76,-0.42,2.25,0.14,133.79,58.83,50.38,0.54,-2.58,2.67,2.91,160.6,41.71,51.1,0.5,-10.85,3.4,7.7,220.37
0.3374,45.41,55.81,1.22,-9.22,3.07,7.5,135.21,29.33,48.52,0.36,-9.17,9.97,4.57,66.44,19.02,47.91,1.83,-14.5,5.38,6.34,269.1,40.03,37.7,0.86,-2.3,9.45,6.98,207.6
0.3419,22.57,37.07,1.72,-11.59,9.84,6.38,206.6,49.29,51.99,1.61,-5.93,8.29,2.17,251.43,56.75,53.97,1.44,-0.62,2.35,7.93,204.27,22.43,42.13,0.53,-11.39,8.89,3.97,276.77
0.294,53.32,49.89,1.47,-9.37,7.86,7.43,114.44,41.28,57.42,1.34,-4.78,8.24,5.65,258.46,21.42,48.57,0.44,-4.76,9.73,6.94,270.47,23.1,53.66,0.15,-4.13,1.06,4.51,164.8
0.2448,24.77,55.81,0.9,-2.81,6.8,2.46,119.54,50.41,44.33,0.84,-2.72,6.07,2.76,202.7,54.88,56.35,1.54,-5.73,8.38,7.33,267.91,57.16,45.73,0.3,-6.86,3.91,1.28,119.95
0.3326,20.49,31.47,0.62,-4.58,5.53,7.6,194.97,27.22,42.72,1.88,-3.15,8.42,5.26,201.89,39.69,43.59,0.1,-5.4,8.66,4.55,76.07,49.56,58.63,1.69,-13.9,5.28,9.78,144.31
0.2916,24.67,52.38,0.89,-7.18,7.09,7.96,86.64,47.35,56.82,1.44,-0.36,8.89,5.24,152.44,52.9,51.62,0.72,-0.18,8.16,6.05,110.54,23.71,59.87,0.88,-12.13,6.88,7.43,107.54
0.3333,38.93,52.49,1.76,-14.1,5.96,6.45,296.41,24.5,39.49,1.34,-7.62,3.65,2.42,133.21,32.83,43.56,0.94,-13.27,1.03,9.52,267.06,37.24,48.87,0.04,-0.22,5.81,2.0,227.07
0.2843,37.18,36.23,0.07,-3.86,5.14,7.03,265.58,24.71,49.53,0.28,-13.91,2.16,9.83,293.04,26.22,38.61,0.86,-1.05,2.0,5.14,166.63,48.47,51.24,1.46,-8.32,1.39,5.71,68.35
0.3627,23.51,51.28,1.14,-8.76,7.75,1.51,215.48,23.48,34.71,1.7,-4.88,8.99,7.66,84.43,51.05,57.54,1.34,-11.09,6.42,3.15,275.63,54.9,35.06,1.64,-9.51,6.91,7.33,163.73
0.2569,46.99,36.07,1.79,-14.29,1.66,7.93,115.0,36.64,52.27,0.31,-4.53,6.28,7.23,147.03,52.32,53.84,0.4,-2.86,4.48,9.97,129.07,27.48,34.11,0.11,-4.24,3.98,8.4,260.36
0.3263,17.53,36.63,0.62,-6.87,3.56,0.14,159.7,49.0,56.31,1.28,-1.02,9.57,6.81,181.84,56.6,58.21,0.55,-1.83,2.62,1.09,70.81,31.91,55.01,1.59,-14.87,8.19,8.8,88.63
0.3295,56.61,31.72,1.17,-4.28,8.68,7.79,92.74,53.86,32.92,1.31,-11.71,9.68,6.7,233.04,34.49,57.32,0.35,-1.49,5.61,1.07,169.79,32.39,57.46,0.18,-4.96,5.7,7.5,170.92
0.3659,28.57,32.58,1.14,-8.14,2.98,2.71,192.29,46.74,33.09,0.66,-14.89,1.46,9.07,153.59,31.26,33.11,0.78,-13.1,4.74,8.68,247.11,38.24,51.82,1.47,-2.33,2.59,9.56,285.12
0.3079,36.63,34.75,1.71,-13.7,1.65,1.21,147.99,34.06,46.98,1.34,-7.94,5.61,8.81,56.86,57.58,51.0,1.15,-11.23,3.91,3.48,236.18,44.87,49.33,0.66,-8.21,7.37,6.87,262.94
0.3109,59.31,37.97,1.72,-8.77,1.61,3.79,105.56,56.47,42.66,1.48,-14.08,3.8,3.02,286.35,34.29,53.87,1.53,-2.9,7.36,8.7,59.54,48.82,59.21,0.85,-1.71,6.0,7.7,152.52
0.3573,32.36,37.18,0.62,-0.07,2.76,2.67,63.66,46.06,46.14,0.65,-13.23,2.69,2.31,227.51,59.97,31.33,1.33,-12.09,7.81,1.36,103.13,20.76,32.02,1.34,-8.71,4.61,6.96,99.75
0.2559,53.34,58.04,0.7,-7.34,4.03,9.61,298.32,32.99,50.05,0.06,-2.62,7.89,4.3,289.97,41.74,46.94,1.9,-6.69,6.29,5.72,160.19,54.26,51.22,1.56,-13.41,7.39,6.93,252.13
0.3282,19.97,41.43,0.44,-3.08,6.81,6.77,121.58,34.44,46.39,1.69,-0.26,3.6,9.03,152.16,19.01,37.06,1.47,-6.01,5.2,3.62,154.99,35.88,37.76,0.36,-6.12,5.32,1.55,244.94
0.2827,33.79,56.06,0.7,-0.64,9.39,4.56,96.75,20.99,46.68,1.37,-1.61,7.75,9.27,245.71,41.53,46.49,0.18,-11.97,1.09,2.03,171.78,41.64,38.49,1.77,-1.01,6.07,5.99,238.1
0.2788,55.94,55.82,0.72,-9.06,7.12,4.02,170.77,45.98,31.94,0.71,-11.79,1.97,3.21,180.18,55.43,44.22,0.01,-10.86,7.94,4.6,86.27,35.18,45.49,0.96,-6.2,6.32,8.1,208.18
0.3386,34.12,45.69,0.68,-13.33,9.41,4.16,79.78,16.78,37.18,0.66,-2.89,5.54,4.83,87.42,30.48,55.52,1.91,-0.49,8.76,4.11,73.35,43.6,42.2,0.37,-3.79,3.58,2.03,246.19
0.3426,57.62,34.04,1.24,-4.0,6.16,5.37,191.76,59.09,39.85,1.97,-3.23,4.7,0.67,203.45,25.62,57.3,0.42,-13.3,8.09,1.49,190.86,29.55,37.13,0.72,-6.3,8.98,2.28,87.42
0.3335,51.43,47.75,0.68,-9.14,7.0,4.99,185.79,52.13,55.79,1.68,-13.04,8.57,7.96,62.87,23.91,54.44,1.7,-2.28,8.53,0.76,83.74,43.3,49.67,1.03,-4.54,8.12,9.68,153.82
0.3327,40.24,54.28,0.71,-2.83,4.63,6.75,285.18,21.01,44.08,0.26,-14.17,9.17,5.12,221.79,40.3,39.38,1.1,-8.49,5.27,0.87,128.03,54.68,32.27,0.18,-9.68,2.09,3.29,211.03
0.2459,30.59,56.35,0.12,-3.6,7.72,7.21,85.27,29.68,48.28,0.87,-7.6,3.84,7.65,277.89,43.49,45.7,0.62,-0.91,4.36,8.13,61.22,25.92,46.2,0.05,-4.24,8.04,1.87,173.89
0.3692,26.27,32.01,0.98,-8.3,9.82,5.28,148.81,54.25,50.02,1.92,-0.8,1.69,7.19,237.4,15.37,37.21,0.85,-13.37,2.12,5.72,165.38,41.67,35.36,0.44,-9.71,4.57,8.84,231.98
0.3427,40.76,42.74,1.4,-8.21,4.22,2.08,61.82,15.22,41.22,0.43,-6.7,5.61,4.61,186.28,31.06,58.66,1.18,-0.36,6.1,8.75,137.8,46.22,33.03,0.07,-12.12,9.41,8.18,260.71
0.2667,46.19,58.11,0.18,-5.67,7.32,5.61,161.3,54.01,58.15,1.65,-8.11,8.02,5.96,114.83,39.0,54.52,1.22,-0.96,1.77,8.51,230.64,56.48,47.61,0.6,-9.45,3.37,8.78,267.96
0.3091,21.39,46.21,0.38,-3.7,9.28,9.4,132.62,55.19,44.15,1.95,-8.58,5.8,8.24,277.46,53.36,36.83,0.95,-5.63,2.22,8.16,97.88,57.7,37.38,1.8,-4.81,5.65,0.52,230.93
0.2463,45.57,58.24,0.7,-2.6,4.53,9.2,71.32,35.79,48.87,0.29,-4.52,1.19,6.18,50.72,26.7,41.35,1.83,-0.62,1.84,9.19,116.62,24.44,58.59,0.83,-3.04,6.43,6.67,59.93
0.3732,15.08,41.37,1.51,-8.43,6.48,5.41,263.02,32.97,34.7,1.73,-3.48,4.82,9.56,153.87,36.4,43.32,0.67,-0.71,5.93,8.03,56.13,31.47,36.04,1.29,-11.21,4.26,1.18,146.62
0.3364,23.96,57.69,1.63,-11.13,5.93,8.05,106.91,39.43,34.31,0.05,-14.19,8.55,4.58,163.93,26.05,48.29,0.56,-3.96,7.0,7.63,116.93,15.26,56.33,0.94,-7.71,2.91,2.33,128.79
0.2886,46.76,50.13,1.32,-10.27,4.26,3.24,52.05,32.79,48.95,0.17,-7.5,9.93,9.58,211.23,26.05,38.58,0.38,-1.39,7.29,4.03,216.81,30.3,49.63,1.8,-8.94,1.41,2.38,297.69
0.3017,45.52,41.6,1.85,-10.1,8.51,4.25,50.98,51.85,53.54,1.77,-5.2,7.33,7.87,140.74,50.17,44.72,1.21,-5.1,8.84,6.82,255.29,51.99,50.84,1.77,-10.72,7.2,3.67,214.17
