score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.506,59.88,32.26,1.9,-13.18,8.87,6.74,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.506,59.88,32.26,1.9,-13.18,8.87,3.49,102.46,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.498,59.88,32.26,1.9,-6.34,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.508,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.55,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,0.57,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.51,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,19.77,32.3,1.14,-11.57,4.37,3.17,206.55
0.477,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,9.91,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.517,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,1.13,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.481,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-7.66,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.503,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-4.03,4.37,3.17,206.55
0.503,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,26.84,32.3,1.14,-11.57,4.37,3.17,206.55
0.495,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-11.08,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.497,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,57.58,1.14,-11.57,4.37,3.17,206.55
0.507,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,33.0,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.515,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.19,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.24,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.506,57.33,32.26,0.19,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.461,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-5.4,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.485,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,59.3,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.509,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,0.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.497,57.33,52.92,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.499,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,39.1,32.3,1.14,-11.57,4.37,3.17,206.55
0.476,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,54.6,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.492,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,147.79,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.511,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,4.54,206.55
0.494,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,3.69,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.5,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,45.72,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.513,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,8.97,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.506,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,17.36,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.515,38.87,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.504,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,40.58,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.504,57.33,32.26,1.9,-13.18,3.34,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.497,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,43.68,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.488,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,193.58,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.499,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,4.06,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.514,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.07,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.508,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.58,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.487,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,176.75,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,0.82,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.514,57.33,32.26,1.9,-13.71,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.513,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-12.39,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.511,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-12.44,4.37,3.17,206.55
0.5,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,0.1,-11.57,4.37,3.17,206.55
0.498,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,138.06,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.496,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,4.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.515,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,164.99,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.514,59.88,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,0.35,54.14,15.81,32.9,1.15,-11.97,8.81,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,8.19,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.513,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,100.17
0.487,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,6.22,5.76,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.5,57.33,55.81,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.509,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,42.18,1.14,-11.57,4.37,3.17,206.55
0.517,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,5.99,206.55
0.513,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.48,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.503,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,43.46,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.518,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,268.75,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-8.36,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.463,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-3.5,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.511,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,0.98,-11.57,4.37,3.17,206.55
0.515,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.55,-11.57,4.37,3.17,206.55
0.51,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,1.47,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.49,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,218.61,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.51,57.33,32.26,1.9,-13.18,8.87,9.91,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.73,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.509,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,26.27,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.491,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,42.82,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.465,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-4.03,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.65,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.517,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,0.78,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,1.7,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.513,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.36,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.516,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-7.9,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.506,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-12.0,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.508,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,49.52,32.3,1.14,-11.57,4.37,3.17,206.55
0.513,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,202.96
0.503,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,59.3,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.514,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,226.79,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,2.54,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.52,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.38,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.49,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,253.44,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.506,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-0.32,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.52,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.69,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.513,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,188.6,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,8.97,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.507,57.33,32.26,1.9,-8.95,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.512,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.36,1.14,-11.57,4.37,3.17,206.55
0.518,23.01,32.26,1.9,-13.18,8.87,3.49,120.06,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.5,57.33,53.87,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.522,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-4.42,4.37,3.17,206.55
0.519,23.01,32.26,1.79,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.493,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,55.63,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.489,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,28.68,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.516,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-6.99,4.37,3.17,206.55
0.512,48.78,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.52,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.93,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.521,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,54.14,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,176.75
0.521,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.72,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.521,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.29,-11.57,4.37,3.17,206.55
0.511,57.33,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,3.61,3.17,206.55
0.495,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,53.04,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.51,23.01,32.26,1.9,-7.22,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.518,23.01,32.26,1.9,-13.18,8.87,6.24,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.516,48.73,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.511,50.89,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.519,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,164.99
0.504,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,58.29,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.514,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,17.82,32.3,1.14,-11.57,4.37,9.44,206.55
0.497,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,55.81,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
0.518,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,2.94,3.32,276.51,15.73,32.3,1.29,-11.57,4.37,3.17,206.55
0.514,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,46.13,1.29,-4.42,4.37,3.17,206.55
0.488,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,230.68,15.81,32.9,1.15,-11.97,9.18,3.32,276.51,15.73,32.3,1.29,-4.42,4.37,3.17,206.55
0.518,23.01,32.26,1.9,-13.18,8.87,3.49,66.65,17.36,32.43,1.79,-13.77,9.01,0.35,54.14,15.81,32.9,1.15,-11.97,4.71,3.32,276.51,15.73,32.3,1.14,-11.57,4.37,3.17,206.55
