update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
4,0,19,0.3596,60.0,30.0,2.0,-15.0,7.46,0.1,50.0
4,0,20,0.3418,60.0,30.0,2.0,-15.0,6.47,0.1,50.0
4,0,21,0.3373,60.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,22,0.343,60.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,23,0.2984,60.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,24,0.4096,25.97,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,25,0.402,15.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,26,0.3873,15.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,27,0.4259,15.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,28,0.4166,15.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,29,0.4399,15.0,30.0,2.0,-15.0,1.0,0.1,50.0
5,0,0,0.3042,45.76,42.71,0.22,-12.56,7.55,10.0,300.0
5,0,1,0.3888,60.0,39.25,1.53,-4.01,10.0,9.03,300.0
5,0,2,0.355,60.0,52.03,1.9,0.0,10.0,1.63,300.0
5,0,3,0.365,60.0,60.0,1.48,-11.17,10.0,7.75,300.0
5,0,4,0.397,50.61,60.0,1.56,-8.43,10.0,10.0,300.0
5,0,5,0.3629,34.95,60.0,2.0,-1.47,10.0,7.47,300.0
5,0,6,0.4598,15.0,60.0,1.5,-5.85,10.0,1.75,300.0
5,0,7,0.3309,15.0,60.0,2.0,-6.93,10.0,7.73,300.0
5,0,8,0.35,15.0,60.0,2.0,-15.0,10.0,10.0,300.0
5,0,9,0.3779,15.0,60.0,2.0,-14.23,10.0,10.0,300.0
5,0,10,0.4168,15.0,60.0,2.0,-8.82,10.0,10.0,300.0
5,0,11,0.412,15.0,60.0,2.0,-4.65,10.0,10.0,300.0
5,0,12,0.4182,15.0,60.0,2.0,-1.82,10.0,10.0,300.0
5,0,13,0.4185,15.0,60.0,2.0,-11.44,10.0,10.0,300.0
5,0,14,0.4309,15.0,60.0,2.0,-13.8,10.0,10.0,300.0
5,0,15,0.412,15.0,60.0,2.0,-15.0,10.0,10.0,115.74
5,0,16,0.4574,15.0,60.0,2.0,-15.0,10.0,10.0,125.92
5,0,17,0.4626,15.0,60.0,2.0,-15.0,10.0,10.0,69.89
5,0,18,0.4684,15.0,60.0,2.0,-12.02,10.0,10.0,50.0
5,0,19,0.466,15.0,60.0,2.0,-13.46,10.0,10.0,50.0
