update,episode,timestep,reward,Hum_0,Hiss_1,CL_2,Thre_3,Ratio_4,Attk_5,Release_6,Hum_7,Hiss_8,CL_9,Thre_10,Ratio_11,Attk_12,Release_13,Hum_14,Hiss_15,CL_16,Thre_17,Ratio_18,Attk_19,Release_20,Hum_21,Hiss_22,CL_23,Thre_24,Ratio_25,Attk_26,Release_27
7,0,1,0.438,15.0,30.0,2.0,-5.44,1.76,8.73,77.06,15.0,30.0,1.61,-7.2,7.72,0.1,300.0,38.61,60.0,1.88,-0.6,10.0,0.1,50.0,60.0,50.89,0.72,-8.21,1.25,10.0,190.32
7,0,2,0.4158,15.0,30.0,2.0,0.0,6.12,9.78,50.0,15.0,30.0,1.56,0.0,5.65,2.47,201.99,44.22,56.95,1.99,-3.17,8.1,0.1,123.53,56.23,53.87,1.58,-2.56,2.79,10.0,276.37
7,0,3,0.3719,15.0,60.0,2.0,0.0,8.84,7.98,50.0,15.0,30.0,1.55,0.0,3.06,0.1,50.0,60.0,60.0,1.23,0.0,7.78,0.39,50.0,60.0,60.0,1.28,-6.19,2.68,10.0,300.0
7,0,4,0.3231,15.0,60.0,2.0,0.0,2.88,5.17,50.0,15.0,46.18,0.38,0.0,5.01,0.1,50.0,60.0,60.0,1.84,0.0,7.09,2.98,64.28,60.0,60.0,1.27,-14.65,1.76,10.0,300.0
7,0,5,0.3422,15.0,60.0,1.8,0.0,1.0,9.13,50.0,15.0,41.77,0.08,-3.86,3.48,0.1,50.0,57.68,60.0,2.0,-5.92,5.89,0.1,50.0,60.0,60.0,1.24,-15.0,1.0,10.0,300.0
7,0,6,0.3385,15.0,60.0,2.0,-1.84,4.76,1.23,50.0,15.0,39.83,0.72,-5.75,1.0,0.1,184.37,60.0,60.0,2.0,-7.12,3.58,0.1,300.0,60.0,60.0,1.23,-15.0,1.0,10.0,300.0
7,0,7,0.3353,15.0,60.0,0.0,-2.87,6.78,0.1,50.0,15.0,42.31,1.32,-12.88,1.0,0.1,264.51,60.0,60.0,2.0,-11.32,5.87,0.1,300.0,60.0,48.94,0.83,-15.0,1.0,10.0,300.0
7,0,8,0.3612,15.0,60.0,0.4,0.0,1.0,0.1,50.0,15.0,30.0,1.71,-15.0,1.0,0.1,300.0,57.69,60.0,2.0,-1.4,5.97,0.1,221.08,60.0,60.0,0.17,-15.0,1.0,10.0,300.0
7,0,9,0.3718,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,30.0,2.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,-3.47,4.28,0.1,50.0,60.0,60.0,1.6,-15.0,1.0,10.0,300.0
7,0,10,0.3713,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,30.0,2.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,0.0,3.59,0.1,50.0,60.0,60.0,1.68,-15.0,1.0,10.0,300.0
7,0,11,0.3403,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,41.75,2.0,-15.0,1.0,0.1,291.06,60.0,60.0,2.0,0.0,6.02,0.1,50.0,60.0,60.0,2.0,-5.68,1.0,10.0,300.0
7,0,12,0.3307,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,60.0,2.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,-0.6,3.21,0.1,50.0,60.0,60.0,2.0,-3.51,1.0,10.0,300.0
7,0,13,0.3327,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,60.0,2.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,0.0,1.0,0.1,50.0,60.0,60.0,2.0,-1.45,1.0,10.0,300.0
7,0,14,0.3116,15.0,49.36,0.0,0.0,1.0,0.1,50.0,15.0,60.0,1.3,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,0.0,3.94,0.1,50.0,60.0,60.0,2.0,-1.81,1.0,10.0,300.0
7,1,0,0.2817,27.88,41.86,2.0,-6.92,1.0,10.0,95.46,60.0,49.86,0.99,-4.17,3.82,7.33,144.78,44.83,60.0,0.75,0.0,4.89,3.9,94.39,32.19,59.21,1.78,-15.0,7.01,0.1,172.52
7,1,1,0.255,37.17,54.83,2.0,-10.22,2.01,10.0,113.05,51.22,57.69,0.4,-6.76,8.04,10.0,223.19,60.0,60.0,2.0,0.0,1.0,0.1,181.04,51.61,46.63,2.0,-7.4,10.0,0.1,300.0
7,1,2,0.3336,26.2,45.35,2.0,-13.48,2.35,10.0,120.3,44.87,54.7,2.0,-13.55,5.17,10.0,297.95,59.95,45.22,2.0,0.0,1.0,0.1,50.0,60.0,60.0,1.61,-13.52,10.0,0.1,210.52
7,1,3,0.3836,15.0,53.87,2.0,-7.36,1.0,7.07,50.0,16.82,30.0,1.52,0.0,8.26,10.0,266.3,60.0,43.77,2.0,0.0,1.0,0.1,84.7,46.05,57.96,1.08,-9.17,10.0,0.1,284.37
7,1,4,0.3384,22.45,60.0,2.0,-2.2,1.0,10.0,50.0,23.09,45.98,2.0,0.0,8.14,10.0,300.0,60.0,37.38,2.0,0.0,1.0,8.91,158.63,48.32,60.0,2.0,-7.66,10.0,0.1,242.75
7,1,5,0.3253,60.0,60.0,2.0,-15.0,1.0,10.0,50.0,27.14,42.49,2.0,0.0,10.0,10.0,300.0,60.0,30.0,2.0,0.0,1.0,10.0,300.0,48.19,57.09,2.0,-6.51,10.0,0.1,300.0
7,1,6,0.3594,60.0,60.0,2.0,-15.0,2.7,6.91,50.0,42.41,32.89,2.0,0.0,10.0,10.0,300.0,60.0,48.81,2.0,0.0,1.0,10.0,300.0,15.0,60.0,2.0,-4.99,10.0,0.1,300.0
7,1,7,0.3578,58.0,56.94,2.0,-15.0,1.0,2.68,50.0,34.49,30.0,2.0,0.0,4.58,10.0,300.0,60.0,39.12,2.0,0.0,1.0,10.0,300.0,15.0,60.0,2.0,0.0,10.0,0.1,300.0
7,1,8,0.3707,60.0,55.4,2.0,-15.0,4.33,8.88,50.0,25.8,35.31,2.0,0.0,8.35,10.0,300.0,60.0,52.86,2.0,0.0,1.0,10.0,300.0,15.0,60.0,2.0,0.0,10.0,0.1,300.0
7,1,9,0.3978,60.0,50.21,2.0,-15.0,1.85,8.4,50.0,15.0,30.0,2.0,0.0,10.0,10.0,300.0,47.39,60.0,2.0,0.0,1.0,10.0,300.0,15.0,60.0,2.0,0.0,10.0,0.1,300.0
7,1,10,0.4158,60.0,60.0,2.0,-14.71,8.07,5.83,50.0,15.0,30.0,2.0,0.0,10.0,10.0,300.0,46.43,60.0,2.0,0.0,1.0,10.0,274.94,15.0,60.0,2.0,0.0,10.0,0.1,300.0
7,1,11,0.3956,60.0,60.0,0.57,-9.62,10.0,0.5,50.0,15.0,31.64,2.0,0.0,10.0,10.0,300.0,33.57,60.0,2.0,0.0,1.0,8.13,300.0,15.0,60.0,2.0,0.0,10.0,0.1,147.62
7,1,12,0.3909,60.0,60.0,1.08,-9.46,10.0,5.67,50.0,15.0,30.0,2.0,-1.06,10.0,10.0,300.0,60.0,60.0,2.0,0.0,1.0,0.9,300.0,15.0,60.0,2.0,0.0,10.0,0.1,235.38
7,1,13,0.4303,60.0,60.0,2.0,-5.51,10.0,10.0,50.0,15.0,30.0,2.0,-10.85,10.0,10.0,300.0,60.0,31.24,2.0,0.0,1.0,5.64,300.0,15.0,60.0,1.78,0.0,10.0,0.1,300.0
7,1,14,0.442,60.0,60.0,2.0,-9.39,8.33,10.0,50.0,17.26,30.0,2.0,-12.14,10.0,10.0,300.0,47.13,30.0,2.0,-2.94,1.0,2.03,300.0,15.0,60.0,1.6,0.0,10.0,0.1,300.0
8,0,0,0.4351,15.0,40.43,0.0,-6.34,4.06,10.0,50.0,15.0,37.86,1.94,-15.0,4.41,0.1,300.0,23.35,30.0,1.55,-7.24,2.75,1.86,146.03,15.0,60.0,0.0,-8.81,2.45,7.85,210.06
8,0,1,0.4773,15.0,57.03,0.0,-15.0,7.82,8.98,50.0,15.0,30.0,2.0,-15.0,4.82,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,1.15,201.33,27.51,60.0,0.0,-4.3,7.79,10.0,161.51
8,0,2,0.5042,15.0,60.0,0.0,-15.0,7.07,6.1,50.0,15.0,30.0,2.0,-15.0,1.0,0.1,300.0,15.0,30.0,2.0,-15.0,8.17,0.1,140.5,15.0,41.1,0.0,0.0,10.0,8.65,50.0
8,0,3,0.514,15.0,60.0,0.0,-15.0,10.0,0.14,100.31,15.0,30.0,2.0,-15.0,7.18,1.26,300.0,16.46,30.0,2.0,-15.0,1.41,0.1,50.0,15.0,33.1,0.0,0.0,10.0,10.0,50.0
8,0,4,0.4851,15.0,60.0,0.0,-15.0,10.0,0.1,76.13,15.0,30.0,2.0,-15.0,5.09,2.66,300.0,60.0,30.0,2.0,-12.61,1.0,0.1,50.0,15.0,37.25,0.0,0.0,10.0,10.0,50.0
8,0,5,0.4171,15.0,60.0,0.0,-10.0,7.06,0.1,249.2,15.0,30.0,2.0,-12.63,3.98,9.37,300.0,46.12,49.7,2.0,-15.0,1.0,0.1,50.0,15.0,34.25,0.0,0.0,10.0,10.0,50.0
8,0,6,0.4177,15.0,60.0,0.0,-13.87,10.0,0.1,300.0,15.0,30.0,2.0,-9.15,1.0,2.49,300.0,33.69,60.0,1.63,-14.02,1.0,0.1,50.0,15.0,32.48,0.0,-14.17,10.0,10.0,50.0
8,0,7,0.4235,15.0,60.0,0.0,-14.19,6.39,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,1.76,300.0,27.61,60.0,1.84,-1.79,1.0,0.1,50.0,15.0,30.0,0.0,-13.25,10.0,7.99,50.0
8,0,8,0.3951,15.0,42.33,0.0,0.0,2.89,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,0.1,300.0,15.0,60.0,1.11,0.0,1.0,0.1,50.0,15.0,34.4,0.0,0.0,10.0,9.18,50.0
8,0,9,0.3916,15.0,57.02,0.0,0.0,1.0,0.3,300.0,15.0,30.0,2.0,-15.0,1.0,0.1,300.0,15.0,60.0,1.68,0.0,1.0,0.33,50.0,15.0,33.44,0.0,0.0,10.0,8.32,50.0
8,0,10,0.424,29.39,60.0,0.0,0.0,1.0,5.39,300.0,15.0,30.0,2.0,-13.86,4.96,0.1,300.0,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,46.84,0.0,0.0,10.0,4.7,50.0
8,0,11,0.4757,15.0,60.0,0.0,0.0,2.09,2.78,300.0,15.0,30.0,2.0,-10.66,10.0,0.1,86.08,15.0,60.0,0.69,0.0,1.0,0.1,50.0,15.0,45.19,0.0,0.0,10.0,0.1,50.0
8,0,12,0.4645,27.9,59.09,0.0,0.0,4.96,0.1,300.0,15.0,30.0,2.0,-15.0,10.0,0.1,247.4,15.0,60.0,0.4,0.0,1.0,0.1,50.0,15.0,60.0,0.0,0.0,10.0,0.1,50.0
8,0,13,0.4017,33.62,51.09,0.0,0.0,10.0,0.1,300.0,15.0,30.0,2.0,-7.46,10.0,0.1,291.42,15.0,60.0,0.0,0.0,1.0,0.1,50.0,15.0,60.0,0.0,0.0,10.0,0.61,50.0
8,0,14,0.424,51.32,41.49,0.0,0.0,10.0,0.1,300.0,15.0,30.0,2.0,-8.79,10.0,0.1,300.0,15.0,60.0,1.47,0.0,1.0,0.1,50.0,15.0,60.0,0.0,0.0,10.0,2.81,50.0
8,1,0,0.3492,31.07,30.0,0.0,-10.88,6.94,10.0,166.6,60.0,36.51,1.83,-4.79,6.96,1.79,198.6,60.0,60.0,1.8,-7.1,2.33,2.04,140.37,21.34,30.0,0.78,-12.93,7.02,9.44,155.29
8,1,1,0.3735,32.63,30.0,0.36,-15.0,3.64,10.0,300.0,60.0,36.75,2.0,0.0,3.72,0.1,294.89,41.91,60.0,1.97,-7.1,3.58,0.1,190.25,47.72,30.0,0.58,-13.91,10.0,9.7,300.0
8,1,2,0.2707,27.83,51.96,0.0,-6.79,1.0,10.0,300.0,60.0,44.95,2.0,0.0,2.51,0.1,166.58,59.97,60.0,0.64,-0.36,1.0,0.1,168.42,44.13,30.0,0.32,-15.0,10.0,10.0,287.57
8,1,3,0.2979,15.35,49.87,0.0,-15.0,1.82,10.0,300.0,60.0,53.66,2.0,0.0,4.95,0.1,50.0,60.0,60.0,0.42,0.0,2.18,0.1,300.0,31.87,41.07,0.09,-14.8,10.0,10.0,163.57
8,1,4,0.293,60.0,60.0,0.0,-15.0,3.51,10.0,300.0,60.0,33.06,1.39,-0.73,10.0,0.1,116.64,60.0,60.0,0.68,0.0,1.71,0.1,300.0,18.29,37.95,0.44,-15.0,4.59,8.32,234.92
8,1,5,0.2983,60.0,38.35,0.0,-12.66,1.0,10.0,300.0,60.0,30.0,1.29,0.0,8.49,0.1,50.0,60.0,60.0,1.26,0.0,2.31,0.1,300.0,34.22,45.44,0.92,-15.0,4.21,9.13,138.98
8,1,6,0.2939,60.0,36.34,0.0,-10.19,1.83,10.0,300.0,60.0,30.0,0.71,0.0,4.5,0.1,50.0,60.0,60.0,2.0,0.0,1.35,0.1,300.0,41.21,60.0,1.63,-15.0,10.0,10.0,300.0
8,1,7,0.303,60.0,30.0,0.0,-14.34,1.0,10.0,300.0,60.0,30.0,0.0,0.0,6.06,0.1,50.0,60.0,60.0,2.0,0.0,2.05,0.1,300.0,47.22,60.0,1.67,-15.0,7.53,10.0,300.0
8,1,8,0.304,60.0,30.0,0.0,-9.66,1.0,10.0,300.0,60.0,30.0,0.88,0.0,4.08,0.1,50.0,60.0,60.0,2.0,0.0,3.18,0.1,244.75,35.59,60.0,2.0,-15.0,1.01,6.44,300.0
8,1,9,0.255,60.0,48.29,0.0,-0.63,1.0,10.0,290.95,60.0,30.0,0.43,0.0,3.61,0.1,50.0,60.0,60.0,2.0,0.0,6.44,0.1,300.0,57.21,60.0,2.0,-15.0,1.0,4.35,300.0
8,1,10,0.2476,60.0,60.0,0.0,-1.06,1.0,10.0,266.0,60.0,30.0,0.0,0.0,5.4,0.1,50.0,60.0,60.0,2.0,0.0,6.55,0.1,300.0,60.0,60.0,2.0,-15.0,1.0,1.88,300.0
8,1,11,0.252,60.0,60.0,0.0,0.0,1.0,10.0,121.24,58.16,30.0,0.05,-4.31,6.77,0.1,50.0,60.0,59.99,1.85,0.0,8.52,0.1,300.0,60.0,60.0,2.0,-15.0,1.0,7.91,300.0
8,1,12,0.2607,60.0,60.0,0.89,0.0,1.0,10.0,78.83,41.57,30.0,0.0,0.0,10.0,0.1,50.0,60.0,48.9,1.21,0.0,9.12,0.1,254.88,60.0,60.0,2.0,-15.0,1.0,10.0,300.0
8,1,13,0.2799,60.0,60.0,0.88,0.0,1.0,10.0,50.0,60.0,30.0,0.0,0.0,10.0,0.1,50.0,60.0,34.06,0.4,0.0,7.03,0.1,300.0,60.0,60.0,1.98,-15.0,1.0,5.38,300.0
8,1,14,0.3054,60.0,60.0,1.04,0.0,1.0,10.0,50.0,60.0,30.0,0.0,0.0,10.0,0.1,50.0,60.0,30.0,0.66,0.0,6.0,0.1,300.0,60.0,60.0,2.0,-15.0,1.0,4.42,300.0
9,0,0,0.346,51.34,60.0,2.0,0.0,9.2,2.57,170.85,60.0,45.66,0.06,0.0,7.91,0.1,277.01,16.79,30.79,1.2,-8.33,10.0,2.16,300.0,52.15,30.0,0.38,-15.0,2.07,6.78,67.22
9,0,1,0.2491,60.0,60.0,0.0,-2.8,10.0,0.19,263.82,53.82,38.87,0.0,0.0,10.0,0.1,300.0,47.19,37.41,0.5,-11.34,10.0,1.35,244.12,43.59,55.74,1.59,-15.0,1.0,8.62,50.53
9,0,2,0.334,60.0,58.91,0.0,0.0,10.0,0.1,300.0,60.0,30.0,0.0,0.0,10.0,0.1,300.0,16.01,30.0,0.42,-1.22,7.9,0.1,233.74,49.11,60.0,1.88,-15.0,1.0,10.0,50.0
9,0,3,0.3187,60.0,55.09,0.0,0.0,10.0,10.0,300.0,60.0,30.0,0.0,-1.85,10.0,1.48,300.0,15.0,43.47,1.57,0.0,5.27,0.1,300.0,18.3,60.0,2.0,-15.0,1.0,10.0,50.0
9,0,4,0.3077,60.0,60.0,0.0,0.0,10.0,3.87,221.74,57.43,30.0,0.0,-2.96,10.0,1.06,300.0,15.0,39.45,0.88,0.0,2.73,0.1,300.0,43.19,60.0,2.0,-15.0,1.0,10.0,50.0
9,0,5,0.2899,60.0,60.0,0.0,0.0,10.0,0.1,200.41,54.12,30.0,0.0,-2.25,10.0,0.1,300.0,15.0,60.0,0.0,0.0,2.71,0.1,205.27,22.35,60.0,2.0,-15.0,1.0,10.0,50.0
9,0,6,0.362,60.0,52.28,0.0,0.0,10.0,2.76,50.0,60.0,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,0.0,0.0,1.0,0.1,249.77,32.32,60.0,2.0,-15.0,1.62,10.0,50.0
9,0,7,0.379,60.0,34.85,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,0.0,0.0,1.0,0.1,201.87,33.77,60.0,2.0,-15.0,3.98,10.0,50.0
9,0,8,0.3833,60.0,44.32,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.0,-15.0,6.56,0.1,300.0,15.0,47.69,0.0,0.0,1.0,0.1,129.73,15.0,60.0,2.0,-15.0,4.41,10.0,50.0
9,0,9,0.4049,33.4,30.0,0.0,-3.13,10.0,7.13,50.0,60.0,30.0,0.0,-15.0,8.56,0.1,300.0,15.0,60.0,0.0,0.0,1.0,0.1,123.34,15.0,60.0,2.0,-15.0,7.37,10.0,50.0
9,0,10,0.3768,15.0,30.0,0.0,-3.87,10.0,10.0,50.0,60.0,30.0,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,0.0,0.0,2.45,0.1,63.71,15.0,60.0,2.0,-15.0,9.18,10.0,50.0
9,0,11,0.3572,15.0,43.53,0.0,-9.36,10.0,9.87,50.0,60.0,30.0,0.0,-14.41,1.0,0.1,300.0,15.0,60.0,0.0,0.0,3.45,0.1,160.92,15.0,58.43,2.0,-15.0,10.0,10.0,50.0
9,0,12,0.3805,15.0,30.0,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,0.0,0.0,1.19,0.1,300.0,15.0,47.07,2.0,-13.29,10.0,10.0,50.0
9,0,13,0.3495,15.0,60.0,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.0,-15.0,1.0,0.67,300.0,15.0,60.0,0.0,0.0,1.0,0.1,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,117.2
9,0,14,0.3254,32.86,60.0,0.0,0.0,10.0,10.0,50.0,51.93,30.0,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,0.0,0.0,6.3,0.1,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,154.03
9,1,0,0.3795,60.0,32.27,0.0,-14.82,9.33,5.05,50.0,15.2,40.0,2.0,-10.99,10.0,6.08,300.0,48.04,50.29,0.69,-6.14,4.17,3.16,300.0,24.63,55.14,0.28,-15.0,7.67,3.56,247.97
9,1,1,0.402,60.0,39.55,0.0,-9.98,4.94,6.27,50.0,15.0,40.52,1.7,-15.0,10.0,2.73,197.71,15.0,60.0,0.0,-2.94,7.22,6.23,300.0,51.84,46.59,1.04,-15.0,10.0,0.1,300.0
9,1,2,0.4076,60.0,30.0,0.0,-1.99,4.4,10.0,95.71,15.0,37.13,1.48,-15.0,10.0,7.54,50.0,45.42,60.0,0.0,-2.16,10.0,9.18,300.0,45.77,38.42,1.34,-15.0,10.0,0.1,300.0
9,1,3,0.4232,60.0,30.0,0.76,-3.91,1.0,10.0,221.56,15.0,46.92,2.0,-15.0,10.0,4.13,50.0,40.43,60.0,0.0,-3.38,4.83,0.1,300.0,52.32,40.03,0.53,-15.0,10.0,0.1,300.0
9,1,4,0.4189,60.0,30.0,2.0,-4.1,9.86,10.0,190.53,15.0,36.13,1.41,-15.0,10.0,10.0,50.0,17.33,60.0,0.0,0.0,7.45,0.1,300.0,47.57,58.76,0.96,-14.91,10.0,0.1,300.0
9,1,5,0.3959,55.32,30.0,2.0,-1.46,10.0,10.0,241.67,15.0,30.0,1.21,-4.45,10.0,3.14,50.0,33.53,60.0,0.0,-2.85,6.22,0.1,300.0,55.9,60.0,1.12,-14.62,10.0,0.1,300.0
9,1,6,0.4848,29.22,30.0,2.0,-7.77,9.67,10.0,178.85,51.61,30.0,0.98,-15.0,10.0,1.66,50.0,15.0,60.0,0.0,-7.42,5.27,0.1,300.0,60.0,60.0,0.39,-11.8,10.0,1.63,300.0
9,1,7,0.5593,18.03,30.0,2.0,-15.0,10.0,10.0,189.79,43.53,30.0,2.0,-15.0,10.0,0.1,50.0,15.0,60.0,0.0,-4.72,5.3,0.1,300.0,60.0,60.0,0.0,-15.0,10.0,2.72,208.8
9,1,8,0.4961,36.87,30.0,2.0,-10.43,9.95,10.0,300.0,20.77,30.0,1.37,-15.0,10.0,1.64,50.0,45.96,60.0,0.0,0.0,4.49,0.1,149.3,60.0,54.78,0.6,-15.0,10.0,0.1,295.65
9,1,9,0.5196,20.15,30.0,2.0,0.0,10.0,10.0,300.0,39.35,30.0,1.72,-15.0,10.0,0.1,50.0,21.5,60.0,0.0,0.0,5.77,0.1,103.68,60.0,60.0,2.0,-15.0,10.0,1.24,169.49
9,1,10,0.5074,53.17,30.0,2.0,-1.11,10.0,10.0,178.58,15.0,30.0,0.27,-15.0,10.0,0.1,50.0,15.93,60.0,0.0,0.0,4.17,0.1,147.6,60.0,60.0,1.08,-11.53,10.0,4.28,105.14
9,1,11,0.4999,48.61,30.0,2.0,-5.82,10.0,10.0,50.0,42.74,30.0,2.0,-15.0,4.61,0.1,50.0,15.0,60.0,0.0,0.0,1.0,0.1,115.2,60.0,60.0,0.74,-7.75,10.0,2.08,229.93
9,1,12,0.4912,60.0,30.0,2.0,-4.67,10.0,10.0,50.0,60.0,30.0,2.0,-15.0,4.07,0.1,50.0,15.0,60.0,0.0,0.0,1.0,0.1,50.0,60.0,60.0,0.0,-5.54,10.0,1.37,244.84
9,1,13,0.4768,60.0,30.0,2.0,0.0,10.0,10.0,50.0,46.47,30.0,2.0,-15.0,2.93,0.1,50.0,15.0,60.0,0.0,0.0,1.0,0.1,51.07,60.0,32.49,0.0,-5.49,10.0,0.1,245.48
9,1,14,0.5078,51.27,30.0,2.0,0.0,10.0,10.0,50.0,49.04,31.78,2.0,-15.0,10.0,0.1,50.0,15.0,60.0,0.0,0.0,1.0,0.1,112.74,60.0,33.51,0.0,-10.99,10.0,0.1,50.0
10,0,0,0.3032,46.99,35.15,2.0,-8.58,1.0,6.1,98.57,53.83,59.67,0.87,0.0,9.94,0.1,214.6,48.61,34.78,1.31,0.0,4.58,4.59,275.14,60.0,30.0,1.39,-11.81,5.98,8.48,162.34
10,0,1,0.3286,34.06,35.32,2.0,-1.22,1.0,9.56,176.37,36.7,60.0,1.79,0.0,8.49,0.1,288.9,60.0,31.13,1.6,0.0,8.02,10.0,300.0,60.0,30.0,2.0,-14.36,1.45,9.35,300.0
10,0,2,0.3196,60.0,38.72,1.51,-3.45,6.14,10.0,65.23,37.99,51.52,1.14,-2.2,9.33,0.1,248.07,60.0,30.0,1.5,0.0,9.19,9.97,300.0,60.0,30.0,2.0,-6.8,8.93,7.33,300.0
10,0,3,0.408,20.73,30.0,1.29,0.0,6.91,9.97,150.83,60.0,30.0,1.06,-2.6,6.6,0.1,300.0,60.0,30.0,0.71,0.0,4.41,10.0,248.72,60.0,30.0,1.23,-5.81,7.94,10.0,300.0
10,0,4,0.397,37.93,30.0,0.4,0.0,5.87,10.0,206.58,60.0,30.0,1.94,-7.49,1.0,0.1,300.0,60.0,30.0,0.0,0.0,1.82,10.0,299.24,52.28,30.0,2.0,-12.42,10.0,10.0,300.0
10,0,5,0.2907,60.0,33.32,2.0,0.0,5.48,10.0,132.32,60.0,49.64,2.0,-15.0,1.0,0.1,300.0,60.0,40.42,0.0,0.0,1.28,8.7,300.0,56.98,30.0,2.0,-4.07,10.0,10.0,300.0
10,0,6,0.3324,60.0,30.0,2.0,0.0,3.38,10.0,144.48,58.84,43.18,2.0,-15.0,1.0,0.1,300.0,60.0,30.0,0.0,0.0,5.62,10.0,182.26,60.0,36.0,1.92,-8.12,10.0,10.0,300.0
10,0,7,0.3462,60.0,40.0,2.0,0.0,1.0,10.0,178.86,60.0,30.85,2.0,-15.0,1.0,0.1,300.0,60.0,42.55,0.0,0.0,6.28,9.62,151.5,55.67,30.0,2.0,-15.0,10.0,10.0,300.0
10,0,8,0.383,57.33,36.49,2.0,0.0,1.0,10.0,300.0,49.77,30.0,2.0,-15.0,1.76,0.1,300.0,55.27,60.0,0.0,0.0,2.85,4.6,88.45,19.69,30.0,2.0,-15.0,10.0,10.0,300.0
10,0,9,0.4205,60.0,48.62,2.0,0.0,1.0,10.0,300.0,15.0,48.83,2.0,-15.0,4.63,0.1,168.24,39.87,60.0,0.0,0.0,1.0,8.95,158.06,17.17,30.0,2.0,-15.0,10.0,10.0,300.0
10,0,10,0.4212,60.0,54.47,2.0,0.0,1.0,10.0,248.85,15.0,33.77,1.98,-15.0,1.61,0.1,50.0,41.79,60.0,0.0,0.0,1.0,8.39,109.52,15.0,30.0,1.8,-15.0,10.0,10.0,300.0
10,0,11,0.4519,60.0,60.0,2.0,0.0,1.0,10.0,252.4,15.0,44.52,0.59,-15.0,6.52,0.1,50.0,27.68,60.0,0.0,0.0,1.0,10.0,83.22,34.0,30.0,2.0,-15.0,10.0,10.0,300.0
10,0,12,0.3836,60.0,56.02,2.0,0.0,1.0,10.0,145.87,15.0,54.09,0.0,-15.0,10.0,0.1,50.0,29.73,60.0,0.0,0.0,1.0,10.0,50.0,49.54,30.0,0.21,-15.0,10.0,10.0,300.0
10,0,13,0.33,60.0,54.15,2.0,0.0,1.0,10.0,289.65,60.0,52.2,0.0,-15.0,10.0,0.1,69.95,48.15,34.06,0.0,0.0,1.0,10.0,50.0,57.38,30.0,0.69,-15.0,10.0,10.0,300.0
10,0,14,0.3924,60.0,41.38,2.0,0.0,1.0,10.0,300.0,58.0,30.0,0.0,-15.0,10.0,0.1,50.0,33.52,38.89,0.0,0.0,1.0,10.0,50.0,46.29,33.11,1.63,-15.0,10.0,10.0,300.0
10,1,0,0.3976,29.18,30.0,0.0,-11.8,8.12,4.82,108.97,33.24,30.0,0.24,-15.0,6.12,5.34,238.62,31.53,49.71,1.68,-2.84,2.21,2.61,284.79,38.83,37.26,2.0,-4.72,9.84,0.33,300.0
10,1,1,0.4342,42.41,32.91,0.0,-15.0,10.0,10.0,50.0,60.0,30.0,0.2,-15.0,7.93,0.1,204.87,60.0,40.23,2.0,0.0,5.79,0.1,222.0,31.06,30.0,2.0,0.0,10.0,0.1,300.0
10,1,2,0.421,60.0,57.35,0.0,-15.0,1.0,10.0,50.0,55.32,30.0,0.0,-15.0,7.77,0.1,78.26,41.02,34.99,2.0,-5.75,7.15,0.1,277.86,15.0,37.25,2.0,0.0,10.0,0.17,300.0
10,1,3,0.4185,60.0,60.0,0.0,-15.0,1.0,10.0,92.81,60.0,30.0,0.0,-15.0,10.0,0.11,50.0,38.76,36.18,2.0,-0.69,1.0,0.1,240.27,15.0,30.0,2.0,0.0,8.33,6.36,300.0
10,1,4,0.4418,60.0,60.0,0.0,-15.0,1.0,9.55,117.13,60.0,30.0,0.0,-15.0,10.0,0.1,50.0,34.41,30.0,2.0,0.0,1.0,0.1,50.0,15.0,30.0,2.0,-5.48,7.52,8.84,300.0
10,1,5,0.4329,60.0,60.0,0.0,-15.0,8.02,6.73,120.37,60.0,30.0,0.0,-15.0,10.0,0.1,50.0,40.71,31.52,0.28,0.0,1.0,0.1,50.0,15.0,30.0,2.0,-11.65,10.0,10.0,300.0
